,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30
10,0,-1.628848367724982,0.5313361762997704,-4.607780662918141,-2.765864560018509,2.522967545511149,4.366213550450856,-1.2552320397218983,-1.998415276358891,-1.998415276358891,3.5199303177883423,-2.20440426506639,-0.06560266340194643,-0.9717093518628476,-1.1289069585696292,-0.2172424858950278,-0.40858829872382685,-0.9114326101379849,1.4132104297498578,-1.1644265501497142,0.43089361015166106,-3.545772475518844,0.49040355418582393,-2.2597160011487127,-0.022158730078724112,0.3484034764115257,-2.702911612533445,0.9848755669803863,0.1450122885436432,0.1181645070117118,-1.8612970056667337
11,1,2.908781088774159,3.963276399812964,3.494294870729544,-1.7867706708538074,-5.08561195713075,-2.3691737731417306,-3.480698511885256,0.25885144950134376,0.25885144950134376,-2.713296767519503,-6.61106812283926,0.023889256525605543,1.0925568642809376,0.27305996700161406,-2.3459323342556044,0.2749926419746517,-0.6278041793001305,-0.09322625839084017,0.7736829658003954,0.7540522521712804,13.657599027416088,1.1489359237545298,-2.214047762407538,0.9121403015704775,0.11654277091826776,-0.522066389110227,-3.5682213644341836,-1.4248122610398373,2.2612251432824433,0.1954414522955426
12,2,0.8746035194478358,-3.7241523348207117,0.09969026438966636,-2.3807501170331227,1.0285991655997466,-8.994872716532017,-3.279733831266961,-0.9489397560898959,-0.9489397560898959,2.62677038876795,-2.7970789928995323,0.5846995629236941,-4.07307988860863,0.31306698697195345,-5.5356472962389125,0.5976561321750886,0.1859510261292164,4.976404961631292,4.737623775439276,-0.9339018296835665,2.2948781736761688,-1.7977519408748355,-1.6661036751068452,1.0686836448736083,2.0821937253963574,0.3609064955876814,-0.5153297937587865,0.7101242112629725,2.807189887419867,1.738029813026917
13,2,0.5605764890770779,-1.7022899256831452,0.3122150010282383,0.607246610397861,2.0222005080446146,-3.6847527703084473,0.3835056165758298,-4.02498839995523,-4.02498839995523,0.23064376866699146,-3.9343206794339634,1.0708275001156582,-2.6221886877790292,0.9787099465524236,-1.283732780452183,1.100285537807593,1.0771345652973026,0.2195629638781819,5.005230246108038,0.6906914398080998,-0.44261886621822477,-0.05885436314608619,1.875668665578052,0.7939549461997384,-0.17510307854998577,-2.171212664720216,-3.5231323147950087,0.31607424512809834,-0.8521334084554716,0.12389052721953729
14,2,-0.4705531954451324,0.8872070907825845,-1.772692822986842,0.17346874297086848,0.17753868548591858,11.219293392696638,2.318507705664407,3.1149521843053827,3.1149521843053827,2.3344892151564656,3.1781314745585574,-1.151901540670605,-1.2378564835293975,0.9828111726299897,2.431000688437604,0.9911202208845085,-0.41655526739204296,-3.3190734202066903,-6.84131513809671,1.432862362936298,-4.027327644046597,0.4466322669137469,-0.3368892024362393,0.6569881575499931,0.8016352345064075,-3.2037887343778637,1.2060328700070564,-1.4260010937805918,-2.1513171968600724,-0.7259077148427439
15,0,0.25278533798978975,-1.3097789706211378,0.3037837097268812,-0.40633030357423416,-3.291881154063101,6.977913390288994,0.04425896260255616,4.025330606292187,4.025330606292187,0.5570502111628556,3.1977583236765725,0.049672086586085,1.0111579992546553,0.453181640472885,2.110001421919535,-0.1775162961830131,0.1446593032504983,-3.091814424087851,-6.092454857290723,-1.1386478201439976,-1.3059414466895551,-0.1942393501487457,0.7861403517388371,0.22049131877852973,-0.907012971647014,2.2241477128020293,4.435272650689446,1.362207828999986,-1.3147544239195774,-1.1178298620545715
16,2,0.1295929437610186,-1.628274107838796,3.698033183676478,3.4483918077891094,0.3757918842514357,-5.462640032927232,1.5616560926983212,-1.0152770570221215,-1.0152770570221215,1.4215455615120847,0.26347465048610985,-0.10236889314119371,0.5010774997455881,0.484080662560181,-2.0582935422959303,-0.23331703103099258,0.11946706486530419,-1.498821221453588,1.828557509617593,0.41416683128740883,1.0184094911633834,0.047466558186825374,-2.363307837442882,1.810296554411823,0.3096596575756474,-4.861817601350648,-4.274480441973567,-1.4780016856861147,3.7271125306464805,-0.019534704729561148
17,0,2.9248974701809276,3.5860634304238594,1.8895560780979064,3.007054426428606,-2.0277378765769725,7.916050835341607,0.5145282815463256,-0.2785581366181711,-0.2785581366181711,2.720510054996728,3.6220006557373687,0.41313682462835144,-2.55472685045583,-1.4197755040803859,0.029879757258839096,-0.9526054241950631,-0.001094216483259594,2.2325558928779956,-4.402070611729907,-0.869918415743494,8.24950879692758,-1.2365934680118615,-1.9990434723722013,-0.6763255998784091,0.5472217638289072,0.6795553874326042,0.0604895532966824,0.4630351095265154,1.9830199784724787,-0.45577247172158186
18,2,-0.6641336749600424,-0.6253402940497726,2.1913113277765315,-1.9648693531855814,-0.8714916853013978,2.7202818234026687,0.6047650660598726,0.794458283250648,0.794458283250648,-1.263280031974114,-1.6282109574594097,-0.6393245392335825,-1.4989728771588098,0.36239175328880435,0.8335187737110756,1.2351661208086753,-1.4073143947099929,2.5408171413640526,4.797705183589195,0.16125280649674853,5.618071415569712,0.06452044782506815,-1.1753479357726622,0.007882615015231145,0.33690951836916916,4.408575821019326,3.4211217167197114,1.7663570894652045,1.63917354849398,-1.1799270136782427
19,1,0.020101181572912408,1.263865307082834,3.7185317762635317,2.5178931695683278,-3.701374551489683,7.438278561534027,4.777754614367456,2.2314212861066007,2.2314212861066007,-0.9667835720545733,-0.7981939878060348,-1.3135162151412036,-1.7119033468039913,-0.18879840495810687,0.47755227644189246,-0.018022615996403812,-0.34133112810848354,2.6814579460235026,-1.4916170001568683,-1.4188852482935295,4.4547302188780264,-0.0781465620484674,-0.5317478266438979,1.5081847080061348,-0.8914619164347763,0.09533543907339018,1.695794172334565,-0.059700836400055274,1.2086608591445822,1.481386779624338
20,2,-0.5900457917742683,-3.9427795145789513,4.145370218797315,4.5035576577551115,2.2781060758246547,-5.5365184259182465,2.402145307448777,-3.3490044035161275,-3.3490044035161275,3.05930716844756,2.5835660800353466,-0.9874386654572972,-0.676920983106113,-1.7089789697004418,-3.019902705492322,1.67877286298772,1.2562326634754546,-1.2236862990997162,7.880511009730985,-0.5616127156713098,1.8996961572930453,0.404283102824718,-4.527051946785153,1.2549981614015937,-0.5763766457542587,-2.4140435796458584,-4.109800341386649,0.18761222017520285,3.947814231304868,0.9851264358390488
21,1,-0.29600430275806466,1.1353812275595103,1.4550718625688188,2.2777730801882163,-0.7196170676295125,3.975946743517677,3.3863277127040345,-3.4929663215673896,-3.4929663215673896,2.016236117859063,-0.529083914833756,-0.5921074635669368,0.526194293531587,0.3230272284216243,-3.236141172768178,-0.9542190883951603,1.0144975416216961,0.9147229237075818,5.987308106718229,-0.41155334218607353,3.995926511892114,-0.5893588599016875,-4.824753335512035,1.9416990025429328,0.8762576128157922,-1.3671681051001938,-1.9286835494709105,-0.8323763545696797,0.6733633114766387,0.10047576997408188
22,2,-0.348295929653615,-6.497110941919667,2.15099850193634,1.6492507284093718,-2.167917334535654,4.504936845892501,2.110844963652516,5.470071992841123,5.470071992841123,4.183935412581908,4.11487948136587,2.1770648991477457,-3.7247268051720663,-2.138669114034382,0.4025269885185664,-0.9506415603058463,0.8652088461536879,1.1453974158968263,-6.626856436690176,1.6208694010838705,-4.037752004252613,-1.6246959867780955,-0.09391865544939856,0.9310468023505709,-0.9673553958687297,2.1330409327110633,4.011097799562362,0.797327170817066,-0.0008319324388069427,-0.8972514132512182
23,0,0.4458907150011855,-1.9147452901847495,1.6236526730158363,-2.1154931158619523,-1.254488237116968,-0.07434229021795125,-2.2073093900339686,-3.160406153196439,-3.160406153196439,1.9632928311052829,-6.132808997710011,0.7240319455415513,2.2279438239724194,-1.8621663094334433,0.20946709486347395,1.3045441010251577,0.2006269796997095,0.704748208731257,-2.0748400760028263,-0.4412880739813787,-2.2258596540819737,-1.6668656451295827,0.6103660114457318,1.7146799738076532,0.2706201742664115,-1.4892483078470564,3.302047318823993,-0.24929694348964251,0.4995095909371038,-0.20832000543499216
24,0,-1.390480224260256,-2.811404875967685,1.0518938950647825,2.828615748481981,-5.039303267022443,-5.489774655378457,-3.376363164833754,-4.663820183660603,-4.663820183660603,-2.632414906498433,-15.530398401520326,-0.6411553088050669,4.023165287364597,-1.80208348233512,-0.22372038212072973,0.010646021179015558,0.31954350189940806,5.6451675301617685,-7.7847051490117805,2.644822884212157,-4.956199985730019,0.5024391971038127,2.1272708438306145,1.4320018268320533,-0.07827062842039434,-2.80763868996493,4.708259600199133,0.24262155200355043,0.48864427754925066,0.16479548307505743
25,1,1.7294212545853633,1.9347301752724047,-0.6351180153462397,1.8181044938074917,1.3683311804093963,-0.48575261196732156,2.819575064381786,-2.039103532509719,-2.039103532509719,-3.534680737661743,4.252041127586927,0.6836845751397792,0.8055292224580061,0.3058928288163318,-1.9879234163991688,0.5770344812580105,0.011517431859207866,-4.025353741772661,11.896338103575353,1.2031466453189796,3.5896250689270834,1.514550376718236,-0.3450572182207433,-0.018364952589974157,0.5004115125537146,2.286242136221394,-3.100900803280944,-0.40101980794844827,-2.548069220958768,1.0217864368195195
26,2,1.032161889191001,-3.314804246780647,2.608723702357604,3.52222513905504,-1.7415049827668911,8.84367874389786,2.763288326263099,2.8038344719844592,2.8038344719844592,3.3568999673685833,1.1555417538128387,-0.5046572122339438,0.3919579934352809,0.29551911048994883,3.454787602802943,0.7918355292023751,0.5492169846670473,-0.47097157399761036,-7.3472386429066034,-0.10848028502863366,-2.156649598257766,-0.7796545908688703,-3.9782257887421557,0.2625605040223681,-0.7515237828461857,-0.31337081971449565,2.8830762696704055,-0.8854231274374968,1.3083369243475114,0.3033223728533625
27,1,0.41863790221473907,2.525086673844695,-2.117710689305105,5.110058492090548,0.4254127656454503,-3.5076021999998472,-1.9087354678809123,2.3815266996491733,2.3815266996491733,2.371497183057279,4.356874658622183,-0.10595456212923618,4.342938756490357,-0.9251114391471501,0.5755256314110814,0.534326265423061,-0.6058535925530179,1.351351323000339,-10.894042095553997,-0.07335273042569881,-3.296165160639998,1.3581118340543599,-2.8529036430573362,-2.0008007355488995,-0.47969794216049744,-0.19304763779961806,-3.9777450983785116,-0.4448897787708078,-1.153590669663444,0.4838684313829732
28,1,-1.8883010279323695,0.2513758315865665,0.5934489567207177,-0.018030445108560528,-0.624376304152859,6.169910262161525,3.0165357423181534,-0.668479807457658,-0.668479807457658,-0.5008960328640981,-1.2635546536778761,0.3660390421015114,-2.5715998389754033,0.648904835759687,2.054457862813526,0.6220734249298726,-0.6669832915941805,-0.03357341079255169,3.6178010307115636,-0.006841793694593437,4.193381121028818,2.584671314491333,0.31034834035633396,-2.04344593370874,0.10599147396865922,1.6483283735780674,-1.0928837251572343,0.5470065082902439,0.20344337068511456,1.6420877332551982
29,0,0.7914176431375122,-0.671947251458633,0.1432109755499417,-0.38290046965414615,-2.9859711368561945,6.17570258392533,0.9290718508351571,-1.2680684174217167,-1.2680684174217167,0.022688896207387815,-3.1307131507510473,-0.4804066046312081,-0.8835067864001713,0.3727438492260605,-0.938975224841797,-0.6789656385437399,0.03392114940031771,-0.5647863094024262,4.374583282864939,0.7191681600930293,6.139913804075323,-1.2662208808129278,-3.4036723222935272,0.4863789357803019,-0.4718236228898479,1.8898147882268335,0.2113661159752093,-0.23990391373469547,0.24958198536049606,0.010549471305966784
30,1,0.7702100521676913,-4.608903084786968,-0.6984760635729524,2.285084665795591,-2.934399639985211,7.312340216538807,1.26307744025668,1.1116468920014113,1.1116468920014113,-0.09057653876270563,-8.063831717413013,1.2223996000867658,-5.537236756976644,0.39442512505751903,2.6591727917955206,0.4311526792122339,0.16832863146039662,0.636429347025309,-4.002401261053365,-1.0859763208645319,1.5207551002358402,-0.7550476381539576,-1.011827411116007,-0.6482037550006886,-0.44256340179623466,-0.24523116836773404,-1.6101184085104423,1.6019977955144662,-1.1168666251168688,-1.5829358030402763
31,0,0.07747599455104781,3.7925383987499237,-4.768949552452348,-5.439635010301754,2.713269200533777,0.6837491191634637,-4.266854206489215,-4.418249242732936,-4.418249242732936,-2.5246108133872966,-5.72606761196963,-1.0613245406117262,-3.7472140505775715,-0.6444571373717468,2.2130404006804754,0.7465801490056999,0.971723945147331,1.9435930727784552,4.758867021614287,-0.0955807999308218,6.16652936540856,-0.7024039503777058,2.085211472682659,0.08146337220003086,1.4985107385132128,-0.6959005765989265,1.1028332360849222,0.29899062962366846,4.7156835980195195,1.1519923999037034
32,2,1.514888076427786,2.9483197874496114,-0.5157902399924047,2.212318964665721,3.6831021069127976,0.6940893686608013,3.987295149364749,1.666935940242333,1.666935940242333,0.6723008017816935,11.531408966152284,1.9251264723214117,2.278119779986205,-0.5723636960987064,2.8140923759989565,1.7853999780642342,0.10941329131670349,-2.1072127936610525,-0.8077346982330929,0.7781581891578472,-5.017297058174921,0.9736661761855157,1.945193541971851,0.4289257863997499,-0.651391369657761,-1.3688518790511885,0.7959733956265446,0.6405596310244547,3.21739774624719,0.5661486565046672
33,1,-1.3533110202230862,1.8502448699017586,-0.6648518716214854,1.7013795195738524,-0.7592087790758447,0.572757485106556,0.09349482929217748,2.6145337750532716,2.6145337750532716,-1.1253890694517499,4.878869417416451,-0.82687352692021,3.026338475369777,0.25436883210898303,-2.0307854984911575,-1.8568462096889746,-1.0614524666439062,-4.351688168664451,0.5662226878610549,0.30248734597066895,0.8745098986664128,0.39049715800021256,-2.6916964290167966,0.3194825481199993,1.4446410343238827,0.3840293131489475,-1.6945959389978622,-0.2080661677933597,-2.983718850940045,-0.8248770717675177
34,0,0.8985260298655428,4.0530914612710545,-2.1451189445942833,1.4393562823386756,0.28966238042924397,10.339738129326982,-2.4629989240101975,-1.3506886172345531,-1.3506886172345531,-0.2081617515782723,-8.437994361207107,1.9509234567683338,-1.084052543448418,-0.37388449634636167,-0.264418319513266,1.0794597235379222,0.2737378551969235,0.9794406333885426,-6.545971413563569,-0.7900087488217813,2.3194384836061874,1.2156139075294488,-6.603323781256089,-0.815886733326772,-0.41923077372124706,-7.278594029912213,1.5269475019269234,0.353429589387817,-1.4507798727730195,1.4400736939892154
35,1,0.907943320411824,-2.4754213931639435,-7.088087101215941,1.975853543276135,1.8290826133262361,-0.6193198949565155,2.2572655242306925,6.390554510067872,6.390554510067872,-0.9212799295517625,-4.061889619461022,-0.8881036241188089,4.301369122803551,0.04393588142950002,-1.7402616972549503,-0.984275575603062,-0.9671960156491685,2.1372593788461294,-5.357159407115505,-0.019641878338755484,-15.498628666160583,-1.4954730966552137,-7.446845745062904,-0.4245087112227621,0.46907703635107034,-3.9518160236077597,0.2549197247031424,2.4351104355733515,-4.898959796685972,-1.0858158074864432
36,1,-1.250532912233871,1.5292799806729223,0.9451210270054559,1.1836095423584763,-2.0047576365154205,-1.162351125898449,0.9640057659085816,-3.331825611063846,-3.331825611063846,-3.037689246871276,4.591549531483843,0.27005887538285556,-1.1162915649674385,0.0974257673137577,-5.02686249449599,-1.4604672203471851,-0.3682592458078332,-3.678130871444786,11.684458784039546,-0.26867445424499703,7.747277834804983,-1.5338873882127244,2.0063911581859024,0.6265072474388225,-0.01812506553561792,2.428935685259443,-0.667092593593829,-0.9589706118914635,-0.740292166606995,-0.6127210475733927
37,0,0.1889242982079024,-0.5331053493546133,-0.6958470134933171,1.0857404727983444,-0.7338098497110771,0.6704325110619395,0.17914704358221437,3.432306163588942,3.432306163588942,-1.380351101530436,-7.208166980174941,1.8937717270269236,1.237699934434144,1.4487069742298728,4.157887368000024,-1.2564534474235052,1.0646695680082967,1.9402348625223755,-11.483830903387714,-0.1881983310369962,-7.7938018906798705,0.10867890740823713,2.7223768028851096,0.263983626866095,-1.3541158797732178,-2.595438427081351,-0.5092237876161035,0.41675021481566255,-3.706268166770091,0.5825179458018512
38,2,0.678320367945872,-0.030967141479012555,1.3083176014664022,3.4514721060054327,3.330679258512443,-8.815543128160291,0.5086167550392285,1.3258245195344627,1.3258245195344627,1.79473430875982,11.77453949526497,0.3956540356049667,-2.904757586701343,-2.170007752564319,-3.366551156109143,0.7016544745641428,0.145027807641765,1.3479263210841184,2.149321124820807,0.4332558150638145,0.2945752568716175,-1.4999347358424657,1.7338163966321845,1.05614366612148,0.30285613168308995,0.12409129477822481,-1.4346384988206875,-1.9393050142978834,3.7732131275118683,-0.8168535048053567
39,1,-0.6431655477719114,1.45743271547759,3.8718841806240722,0.7732729987136616,1.164216393327198,-10.759436529311488,-1.3809828519172584,-0.8272116670835019,-0.8272116670835019,-0.2522282507235598,5.073323807732937,0.18360786035290388,3.5233519469726073,-0.9518446587698549,-3.4624235679038007,0.00642434334518148,-1.1469142884485979,-4.379691488500793,6.794293903508299,-0.09963843785996454,5.458945912979212,-0.17865579870391626,-1.69811057486308,1.8167837189700002,1.5121889486630649,-1.3824076431389638,-5.404934572437793,-0.8798301253634082,2.9394773127674427,0.7208452255095653
40,2,1.5070410298668073,-1.6908748784931749,1.1779873618602112,2.4266168129622696,2.5115163506594747,-8.257181456255834,2.690643322725641,4.050024679207436,4.050024679207436,3.1213142798164104,10.267977291104186,0.32016424835628504,-2.384576084188998,-1.5769700754524976,-3.488064115819054,1.3846564535716177,-1.8713903534782625,2.664452344114611,-0.2996267667190342,0.22722804422868004,-4.376112237566047,0.39769704855169685,1.7340702699622208,0.34799285471003094,0.7278878557581157,-0.2746768573571253,-2.0293902170823888,0.9348070093280371,1.9718402098024592,-0.30098658269398226
41,2,0.18083707710689007,2.1534656663095872,0.5391298216402974,0.36509704496514017,-0.9623170525901189,9.33436988488311,0.4593485951076526,4.8298068550698705,4.8298068550698705,1.4869774058689071,4.017154886858308,1.4377398238875483,-1.977871151290755,1.617724313313878,-0.580653879650678,0.7520751975887937,-0.7620823936241108,0.3450242368814208,-6.66418204231256,0.21875294308168367,0.9911559456088845,1.8019636957653036,-2.2258520860688047,0.7311699397561273,0.7519098372156146,-0.9591933464115315,4.076598371257146,-1.0861710189921707,-1.724673927155191,0.5506510449540762
42,0,1.270020802847691,5.101530756235171,-3.4459635054744084,0.9523032529092971,1.4569808261379338,-6.150750882030298,-4.751170391274345,0.8660455072197034,0.8660455072197034,-4.760690935724895,-1.0664296263010342,0.5625955600959657,1.305062090597829,1.4338673678468699,-0.5238412761300352,2.723025932763418,-1.3254090672695944,1.7518431277977424,-4.915317470207642,2.0286344417793405,-1.122048610983007,-0.11175363052185902,3.1669656571316485,0.9460623594363371,0.08795269986622453,-0.6896345774616807,0.06748764319053027,-0.6938814628998694,-3.0051378027215514,1.1588298890035413
43,2,-0.35397912916907837,-0.2873286837382323,-0.4430240662239383,1.8425028306105662,-2.8627389888810253,13.532636489721181,1.3769474933150732,3.2892272759910965,3.2892272759910965,2.2397382570135123,6.237921665758568,0.5521419094775026,-1.0662139289469814,-0.4078342142699677,3.011844245312487,0.1561636530636158,1.2415430809590517,-4.854034069175874,-6.774840264688575,1.4813682655610656,1.4815671746729704,-0.2539467618910729,-1.5408976916991444,-0.30708155121773106,0.17100822013642825,1.023688273617686,3.061523365003206,-0.8646758233136334,-0.32774573096677184,0.9021976499628008
44,0,0.4718271032642565,-0.07887787668215127,-2.0985908107408595,0.663930827724078,5.364705927783944,6.400852105339868,-2.3549216495880816,-4.5596180351087465,-4.5596180351087465,1.7476913887854206,-3.14250619282583,0.31713227963109075,0.1829342759735503,1.4221718112428765,3.688430281769694,-0.13574603821189768,-2.3556552513165654,0.9989805996308662,-4.0432083722386265,-0.25236162933943296,-8.31060190458245,0.699639402969898,1.4390639126436744,1.5829386694170862,0.32716589942085816,0.37991473898995165,4.499089844327049,-0.714663470760353,-7.681988603270489,1.0760941261948123
45,0,-0.9678692490396515,0.30258990726951285,1.3098956841488723,1.3613190576517482,1.8693050434802867,-9.152912053559497,0.03818239771234058,2.8034275242789732,2.8034275242789732,-0.8371228393143968,5.038730527807509,-0.14017539957863873,2.5222901425386417,-0.9793197418200469,-2.5353294156475834,1.9959042477510573,1.3406749958567705,0.19155119686249936,0.5509510616657275,-0.704424596163596,-4.087064476034843,-1.590465988744741,1.7569759945796641,0.09645256101781681,0.31182308670727954,1.0676450657525525,-1.6591536737017085,-1.076463396337723,-3.0043789424089264,0.8429229570455057
46,0,1.129133008370083,-0.5295949542511275,-1.5861004694587109,-0.7249614665849354,2.3494158272353842,-8.705828607730648,0.9481927425870932,2.2226741059819926,2.2226741059819926,-0.6051902125851273,1.8358839127397126,-0.0465755128121024,1.2653090848025916,-0.9229935318441999,-1.0471500769753868,0.9463650155664444,1.3080688515944239,1.7138530832865175,1.0292200394882833,0.8017805590512912,-6.436796745118891,0.7278706929541575,2.651408038744609,0.1084081380043211,-0.4290865370888469,-0.12025424055706943,-2.0707530766893942,1.0584420281868212,-0.5689763475793689,1.755698775070108
47,1,2.51033796642047,3.371912259785162,0.7276553100448274,0.9379593734895696,-3.535862168172074,3.642618831124412,0.32926285877205497,-1.7966296013874459,-1.7966296013874459,-0.08512910690665362,-2.0644168129032843,-0.5434011090029737,1.3240041615846119,-0.3829641889959845,1.1862496786711199,0.7408959029247388,0.23809467247241956,1.7382766816510031,-2.9091560178983875,-1.1344535788320718,5.183654296061675,-0.11564919215218172,0.9754957212536951,0.4568096191189557,1.2256958442430246,0.9644274158675096,-0.6252504491967513,1.1800978557755044,1.3683711507555874,0.0015944523691563545
48,2,0.5501500148800498,1.9164461835495312,3.266118001293809,2.7200582336303447,-2.7782433573752536,-0.6489155558373244,-2.870346489227768,2.8020995417966783,2.8020995417966783,0.3999934500241379,1.9632254099928923,1.553675524124749,0.3505604188481103,-0.6352077617408889,0.17733056758091517,0.3627927336211756,-0.14088194316276842,-0.23497861139131257,-8.914656170361729,-0.3010939457898948,5.465776412891963,1.052220206800367,-1.152840225205276,1.4313581019279946,0.07910016050324736,-2.0440833995585135,0.4592930848749833,0.9936430752182619,3.7367858115582155,-0.47878031149527966
